anime_id,name,link
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,https://myanimelist.net/anime/5725/Kodai_Ouja_Kyouryuu_King__Yokuryuu_Densetsu
36933,Ura Jutaijima,https://myanimelist.net/anime/36933/Ura_Jutaijima
7857,Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,https://myanimelist.net/anime/7857/Mini_Sengoku_Basara__Chousokabe-kun_to_Mouri-kun
2505,Ringetsu The Animation,https://myanimelist.net/anime/2505/Ringetsu_The_Animation
33024,Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,https://myanimelist.net/anime/33024/Ginga_Kikoutai_Majestic_Prince__Mirai_e_no_Tsubasa
21363,Tokubetsu Jugyou 3 SLG The Animation,https://myanimelist.net/anime/21363/Tokubetsu_Jugyou_3_SLG_The_Animation
3999,Dorei Maid Princess,https://myanimelist.net/anime/3999/Dorei_Maid_Princess
10297,Shin Koihime†Musou: Otome Tairan - Gakuensai da yo! Zenin Shuugou no Koto,https://myanimelist.net/anime/10297/Shin_Koihime†Musou__Otome_Tairan_-_Gakuensai_da_yo_Zenin_Shuugou_no_Koto
10014,Shouwa Monogatari,https://myanimelist.net/anime/10014/Shouwa_Monogatari
3636,Warau Kangofu The Animation,https://myanimelist.net/anime/3636/Warau_Kangofu_The_Animation
15979,Eureka Seven AO: Aratanari Fukaki Ao,https://myanimelist.net/anime/15979/Eureka_Seven_AO__Aratanari_Fukaki_Ao
38673,Mini Toji,https://myanimelist.net/anime/38673/Mini_Toji
1930,Futari wa Precure: Max Heart Movie 1,https://myanimelist.net/anime/1930/Futari_wa_Precure__Max_Heart_Movie_1
36186,The iDOLM@STER Prologue SideM: Episode of Jupiter,https://myanimelist.net/anime/36186/The_iDOLMSTER_Prologue_SideM__Episode_of_Jupiter
9716,Rurouni Kenshin: Review Special,https://myanimelist.net/anime/9716/Rurouni_Kenshin__Review_Special
991,Usagi-chan de Cue!!,https://myanimelist.net/anime/991/Usagi-chan_de_Cue
33491,"Shounen Maid: Onna wa Dokyou, Otoko wa Aikyou?",https://myanimelist.net/anime/33491/Shounen_Maid__Onna_wa_Dokyou_Otoko_wa_Aikyou
37590,Devilman: Crybaby - Digest Eizou,https://myanimelist.net/anime/37590/Devilman__Crybaby_-_Digest_Eizou
33947,Dragon Ball Z: The Real 4-D,https://myanimelist.net/anime/33947/Dragon_Ball_Z__The_Real_4-D
13215,Guskou Budori no Denki (2012),https://myanimelist.net/anime/13215/Guskou_Budori_no_Denki_2012
2825,Arabian Nights: Sindbad no Bouken (TV),https://myanimelist.net/anime/2825/Arabian_Nights__Sindbad_no_Bouken_TV
32151,Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear,https://myanimelist.net/anime/32151/Senki_Zesshou_Symphogear_GX__Senki_Zesshou_Shinai_Symphogear
34899,Monmusu Quest!,https://myanimelist.net/anime/34899/Monmusu_Quest
17012,Koukai Benjo The Animation,https://myanimelist.net/anime/17012/Koukai_Benjo_The_Animation
18231,Vanquished Queens Specials,https://myanimelist.net/anime/18231/Vanquished_Queens_Specials
1924,Urusei Yatsura Movie 5: Kanketsu-hen,https://myanimelist.net/anime/1924/Urusei_Yatsura_Movie_5__Kanketsu-hen
10949,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi - Interval,https://myanimelist.net/anime/10949/Koukaku_Kidoutai__Stand_Alone_Complex_-_Tachikoma_na_Hibi_-_Interval
3332,Stop!! Hibari-kun!,https://myanimelist.net/anime/3332/Stop_Hibari-kun
33038,Nuwa Chengzhang Riji,https://myanimelist.net/anime/33038/Nuwa_Chengzhang_Riji
19573,Short Peace Opening,https://myanimelist.net/anime/19573/Short_Peace_Opening
24935,Recorder to Randoseru Mi☆ Special,https://myanimelist.net/anime/24935/Recorder_to_Randoseru_Mi☆_Special
37247,Gundam Build Divers Prologue,https://myanimelist.net/anime/37247/Gundam_Build_Divers_Prologue
3707,Soukou Kijo Iris,https://myanimelist.net/anime/3707/Soukou_Kijo_Iris
1837,Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,https://myanimelist.net/anime/1837/Sumeba_Miyako_no_Cosmos-sou_Suttoko_Taisen_Dokkoida
37663,God Eater Reso Nantoka Gekijou: Nagerareta Shokupan,https://myanimelist.net/anime/37663/God_Eater_Reso_Nantoka_Gekijou__Nagerareta_Shokupan
2534,Angelique,https://myanimelist.net/anime/2534/Angelique
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,https://myanimelist.net/anime/510/Kakyuusei_2__Hitomi_no_Naka_no_Shoujo-tachi
32311,Beautiful World,https://myanimelist.net/anime/32311/Beautiful_World
1331,Dragon Pink,https://myanimelist.net/anime/1331/Dragon_Pink
179,Ultra Maniac OVA,https://myanimelist.net/anime/179/Ultra_Maniac_OVA
34085,Sakura Nagashi,https://myanimelist.net/anime/34085/Sakura_Nagashi
2203,Waga Seishun no Arcadia: Mugen Kidou SSX,https://myanimelist.net/anime/2203/Waga_Seishun_no_Arcadia__Mugen_Kidou_SSX
35730,Musekinin Galaxy☆Tylor,https://myanimelist.net/anime/35730/Musekinin_Galaxy☆Tylor
8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,https://myanimelist.net/anime/8133/Precure_All_Stars_Movie_DX2__Kibou_no_Hikari☆Rainbow_Jewel_wo_Mamore
31101,"Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo",https://myanimelist.net/anime/31101/Aniki_no_Yome-san_nara_Ore_ni_Hamerarete_Hiihii_Itteru_Tokoro_Da_yo
37910,Code:Realize - Sousei no Himegimi - Set a Thief to Catch a Thief,https://myanimelist.net/anime/37910/Code_Realize_-_Sousei_no_Himegimi_-_Set_a_Thief_to_Catch_a_Thief
4804,To Heart 2 AD Plus,https://myanimelist.net/anime/4804/To_Heart_2_AD_Plus
1478,City Hunter: Goodbye My Sweetheart,https://myanimelist.net/anime/1478/City_Hunter__Goodbye_My_Sweetheart
7770,Yutori-chan,https://myanimelist.net/anime/7770/Yutori-chan
10629,Tibet Inu Monogatari,https://myanimelist.net/anime/10629/Tibet_Inu_Monogatari
1424,Lupin III: Otakara Henkyaku Daisakusen!!,https://myanimelist.net/anime/1424/Lupin_III__Otakara_Henkyaku_Daisakusen
33165,Mashou no Nie 3,https://myanimelist.net/anime/33165/Mashou_no_Nie_3
11069,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,https://myanimelist.net/anime/11069/Pokemon__Pikachu_no_Fushigi_na_Fushigi_na_Daibouken
33713,Seihou Bukyou Outlaw Star Specials,https://myanimelist.net/anime/33713/Seihou_Bukyou_Outlaw_Star_Specials
3728,True Blue,https://myanimelist.net/anime/3728/True_Blue
23101,Kuraibito,https://myanimelist.net/anime/23101/Kuraibito
6299,Maria-sama ga Miteru 4th Specials,https://myanimelist.net/anime/6299/Maria-sama_ga_Miteru_4th_Specials
40613,Altered Carbon: Resleeved,https://myanimelist.net/anime/40613/Altered_Carbon__Resleeved
19857,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,https://myanimelist.net/anime/19857/Kagachi-sama_Onagusame_Tatematsurimasu__Netorare_Mura_Inya_Hanashi_The_Animation
36889,Oyasumi Sex,https://myanimelist.net/anime/36889/Oyasumi_Sex
14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,https://myanimelist.net/anime/14889/Ebiten__Kouritsu_Ebisugawa_Koukou_Tenmonbu_OVA
12373,Star☆Jewel,https://myanimelist.net/anime/12373/Star☆Jewel
8800,Senkou no Night Raid Specials,https://myanimelist.net/anime/8800/Senkou_no_Night_Raid_Specials
37973,Märchen Mädchen Specials,https://myanimelist.net/anime/37973/Märchen_Mädchen_Specials
1116,Junkers Come Here,https://myanimelist.net/anime/1116/Junkers_Come_Here
31233,Lu Shidai,https://myanimelist.net/anime/31233/Lu_Shidai
19859,Yokujou Bazooka The Animation,https://myanimelist.net/anime/19859/Yokujou_Bazooka_The_Animation
1014,Chicchana Yukitsukai Sugar Specials,https://myanimelist.net/anime/1014/Chicchana_Yukitsukai_Sugar_Specials
1465,Hakaima Sadamitsu,https://myanimelist.net/anime/1465/Hakaima_Sadamitsu
27413,Shinkyoku no Grimoire The Animation,https://myanimelist.net/anime/27413/Shinkyoku_no_Grimoire_The_Animation
40280,Toaru Kagaku no Accelerator: Tobidase Ippou-san - Hachamecha Kaishingeki,https://myanimelist.net/anime/40280/Toaru_Kagaku_no_Accelerator__Tobidase_Ippou-san_-_Hachamecha_Kaishingeki
1263,Suika,https://myanimelist.net/anime/1263/Suika
2960,Kininaru Roommate,https://myanimelist.net/anime/2960/Kininaru_Roommate
2553,Flanders no Inu,https://myanimelist.net/anime/2553/Flanders_no_Inu
36689,Kyonyuu Dosukebe Gakuen,https://myanimelist.net/anime/36689/Kyonyuu_Dosukebe_Gakuen
39042,Gaki ni Modotte Yarinaoshi!!!,https://myanimelist.net/anime/39042/Gaki_ni_Modotte_Yarinaoshi
23179,Kyoukai no Rinne,https://myanimelist.net/anime/23179/Kyoukai_no_Rinne
19569,Junjou Shoujo Et Cetera,https://myanimelist.net/anime/19569/Junjou_Shoujo_Et_Cetera
1493,Project ARMS: The 2nd Chapter,https://myanimelist.net/anime/1493/Project_ARMS__The_2nd_Chapter
25877,Demonion: Gaiden,https://myanimelist.net/anime/25877/Demonion__Gaiden
684,Tenshi no Shippo Chu!,https://myanimelist.net/anime/684/Tenshi_no_Shippo_Chu
1421,Lupin III: Hemingway Paper no Nazo,https://myanimelist.net/anime/1421/Lupin_III__Hemingway_Paper_no_Nazo
9778,Toriko Hime: Hakudaku Mamire no Reijou,https://myanimelist.net/anime/9778/Toriko_Hime__Hakudaku_Mamire_no_Reijou
2359,Choujin Densetsu Urotsukidouji Movie,https://myanimelist.net/anime/2359/Choujin_Densetsu_Urotsukidouji_Movie
556,Koutetsu Tenshi Kurumi Zero,https://myanimelist.net/anime/556/Koutetsu_Tenshi_Kurumi_Zero
37422,Cinderella Girls Gekijou 3rd Season,https://myanimelist.net/anime/37422/Cinderella_Girls_Gekijou_3rd_Season
3642,Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,https://myanimelist.net/anime/3642/Shina_Dark__Kuroki_Tsuki_no_Ou_to_Souheki_no_Tsuki_no_Himegimi
7262,Kagirohi: Shaku Kei,https://myanimelist.net/anime/7262/Kagirohi__Shaku_Kei
913,Kakutou Bijin Wulong,https://myanimelist.net/anime/913/Kakutou_Bijin_Wulong
31530,Classroom☆Crisis: Tabi no Haji wa Uwanuri,https://myanimelist.net/anime/31530/Classroom☆Crisis__Tabi_no_Haji_wa_Uwanuri
1874,Love♥Love? Specials,https://myanimelist.net/anime/1874/Love♥Love_Specials
3622,Ikusa Otome Suvia,https://myanimelist.net/anime/3622/Ikusa_Otome_Suvia
2670,Doraemon Movie 12: Nobita no Dorabian Nights,https://myanimelist.net/anime/2670/Doraemon_Movie_12__Nobita_no_Dorabian_Nights
7045,Doraemon Movie 21: Nobita no Taiyou Ou Densetsu,https://myanimelist.net/anime/7045/Doraemon_Movie_21__Nobita_no_Taiyou_Ou_Densetsu
1199,Nintama Rantarou,https://myanimelist.net/anime/1199/Nintama_Rantarou
36895,"Nee, ...Shiyo♥",https://myanimelist.net/anime/36895/Nee_Shiyo♥
37433,Wakaokami wa Shougakusei!,https://myanimelist.net/anime/37433/Wakaokami_wa_Shougakusei
28859,Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,https://myanimelist.net/anime/28859/Shabura_Rental__Ecchi_na_Oneesan_to_no_Eroero_Rental_Obenkyou_The_Animation
4003,Dream Hunter Rem,https://myanimelist.net/anime/4003/Dream_Hunter_Rem
511,Kidou Shinsengumi Moeyo Ken TV,https://myanimelist.net/anime/511/Kidou_Shinsengumi_Moeyo_Ken_TV
9312,Mofukuzuma,https://myanimelist.net/anime/9312/Mofukuzuma
498,Haja Taisei Dangaiou,https://myanimelist.net/anime/498/Haja_Taisei_Dangaiou
10280,Uchuu Kaizoku Sara Special,https://myanimelist.net/anime/10280/Uchuu_Kaizoku_Sara_Special
3421,Kodomo no Omocha,https://myanimelist.net/anime/3421/Kodomo_no_Omocha
13173,Puka Puka Juju,https://myanimelist.net/anime/13173/Puka_Puka_Juju
3012,Gekitou! Crush Gear Turbo,https://myanimelist.net/anime/3012/Gekitou_Crush_Gear_Turbo
35592,Zton Jingai Animation: A Beautiful Greed Nulu Nulu,https://myanimelist.net/anime/35592/Zton_Jingai_Animation__A_Beautiful_Greed_Nulu_Nulu
2194,Mejoku,https://myanimelist.net/anime/2194/Mejoku
1923,Urusei Yatsura Movie 4: Lum The Forever,https://myanimelist.net/anime/1923/Urusei_Yatsura_Movie_4__Lum_The_Forever
1991,Juusou Kikou Dancougar Nova,https://myanimelist.net/anime/1991/Juusou_Kikou_Dancougar_Nova
7549,Quiz Magic Academy: The Original Animation 2,https://myanimelist.net/anime/7549/Quiz_Magic_Academy__The_Original_Animation_2
4810,Shinzou Ningen Casshern,https://myanimelist.net/anime/4810/Shinzou_Ningen_Casshern
1957,Ai Tenshi Densetsu Wedding Peach DX,https://myanimelist.net/anime/1957/Ai_Tenshi_Densetsu_Wedding_Peach_DX
35603,Seikaisuru Kado: Ekwari,https://myanimelist.net/anime/35603/Seikaisuru_Kado__Ekwari
3258,Lily C.A.T.,https://myanimelist.net/anime/3258/Lily_CAT
309,Akahori Gedou Hour Rabuge,https://myanimelist.net/anime/309/Akahori_Gedou_Hour_Rabuge
9545,Elf Hime Nina,https://myanimelist.net/anime/9545/Elf_Hime_Nina
1823,Shin Hakkenden,https://myanimelist.net/anime/1823/Shin_Hakkenden
33138,Nama Lo Re: Namakemono The Animation,https://myanimelist.net/anime/33138/Nama_Lo_Re__Namakemono_The_Animation
6749,Tennis no Ouji-sama: The Band of Princes Film Kick the Future,https://myanimelist.net/anime/6749/Tennis_no_Ouji-sama__The_Band_of_Princes_Film_Kick_the_Future
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,https://myanimelist.net/anime/1931/Futari_wa_Precure__Max_Heart_Movie_2_-_Yukizora_no_Tomodachi
1420,Lupin III: Russia yori Ai wo Komete,https://myanimelist.net/anime/1420/Lupin_III__Russia_yori_Ai_wo_Komete
783,Miami Guns,https://myanimelist.net/anime/783/Miami_Guns
27881,Ana no Oku no Ii Tokoro,https://myanimelist.net/anime/27881/Ana_no_Oku_no_Ii_Tokoro
2406,Sazae-san,https://myanimelist.net/anime/2406/Sazae-san
25257,Persona 4 the Animation: Mr. Experiment Shorts,https://myanimelist.net/anime/25257/Persona_4_the_Animation__Mr_Experiment_Shorts
1925,Urusei Yatsura Movie 6: Itsudatte My Darling,https://myanimelist.net/anime/1925/Urusei_Yatsura_Movie_6__Itsudatte_My_Darling
10950,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D - Tachikoma na Hibi,https://myanimelist.net/anime/10950/Koukaku_Kidoutai__Stand_Alone_Complex_-_Solid_State_Society_3D_-_Tachikoma_na_Hibi
993,Dual! Parallel Runrun Monogatari Special;,https://myanimelist.net/anime/993/Dual_Parallel_Runrun_Monogatari_Special_
37622,Ninja Batman x Poputepipikku Kindan no Collab CM,https://myanimelist.net/anime/37622/Ninja_Batman_x_Poputepipikku_Kindan_no_Collab_CM
10501,Bannou Yasai Ninninman,https://myanimelist.net/anime/10501/Bannou_Yasai_Ninninman
16644,Soushi Souai: Junai Mellow yori,https://myanimelist.net/anime/16644/Soushi_Souai__Junai_Mellow_yori
33741,Kidou Keisatsu Patlabor: Reboot,https://myanimelist.net/anime/33741/Kidou_Keisatsu_Patlabor__Reboot
31838,Ze Tian Ji,https://myanimelist.net/anime/31838/Ze_Tian_Ji
1725,Keitai Shoujo,https://myanimelist.net/anime/1725/Keitai_Shoujo
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,https://myanimelist.net/anime/2813/Chiisana_Ahiru_no_Ooki_na_Ai_no_Monogatari__Ahiru_no_Kwak
9309,Kansen 3: Shuto Houkai,https://myanimelist.net/anime/9309/Kansen_3__Shuto_Houkai
1178,Detonator Orgun,https://myanimelist.net/anime/1178/Detonator_Orgun
34535,Koisuru Shirokuma,https://myanimelist.net/anime/34535/Koisuru_Shirokuma
30128,Allargando The Animation,https://myanimelist.net/anime/30128/Allargando_The_Animation
2011,Taiho Shichau zo Special,https://myanimelist.net/anime/2011/Taiho_Shichau_zo_Special
8635,Shin Koihime†Musou: Live Revolution,https://myanimelist.net/anime/8635/Shin_Koihime†Musou__Live_Revolution
10862,Tennis no Ouji-sama: Pair Prince,https://myanimelist.net/anime/10862/Tennis_no_Ouji-sama__Pair_Prince
11031,Vampire,https://myanimelist.net/anime/11031/Vampire
34740,Yareruko! Densha Ecchi,https://myanimelist.net/anime/34740/Yareruko_Densha_Ecchi
20959,Kansen: Ball Buster The Animation,https://myanimelist.net/anime/20959/Kansen__Ball_Buster_The_Animation
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,https://myanimelist.net/anime/10534/Doraemon_Movie_31__Shin_Nobita_to_Tetsujin_Heidan_-_Habatake_Tenshi-tachi
25055,Furifure The Animation,https://myanimelist.net/anime/25055/Furifure_The_Animation
14563,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,https://myanimelist.net/anime/14563/Maji_de_Otaku_na_English_Ribbon-chan__Eigo_de_Tatakau_Mahou_Shoujo
35418,Sin: Nanatsu no Taizai Zange-roku Specials,https://myanimelist.net/anime/35418/Sin__Nanatsu_no_Taizai_Zange-roku_Specials
1821,Guren,https://myanimelist.net/anime/1821/Guren
3307,Moke Moke Taishou Dendo Musume Arisa,https://myanimelist.net/anime/3307/Moke_Moke_Taishou_Dendo_Musume_Arisa
41379,Kimi wa Kanata,https://myanimelist.net/anime/41379/Kimi_wa_Kanata
5168,Asience: Kami wa Onna no Inochi,https://myanimelist.net/anime/5168/Asience__Kami_wa_Onna_no_Inochi
31827,Comet Lucifer: Garden Indigo no Shasou kara,https://myanimelist.net/anime/31827/Comet_Lucifer__Garden_Indigo_no_Shasou_kara
7668,Suki Desu Suzuki-kun!!,https://myanimelist.net/anime/7668/Suki_Desu_Suzuki-kun
36109,Boku dake no Hentai Kanojo Motto♥ The Animation,https://myanimelist.net/anime/36109/Boku_dake_no_Hentai_Kanojo_Motto♥_The_Animation
34048,Seoul-yeok,https://myanimelist.net/anime/34048/Seoul-yeok
5753,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,https://myanimelist.net/anime/5753/Precure_All_Stars_Movie_DX__Minna_Tomodachi☆Kiseki_no_Zenin_Daishuugou
29852,Boku no Yayoi-san,https://myanimelist.net/anime/29852/Boku_no_Yayoi-san
8939,Bohemian Rhapsody,https://myanimelist.net/anime/8939/Bohemian_Rhapsody
7712,Kansen 2: Inzai Toshi,https://myanimelist.net/anime/7712/Kansen_2__Inzai_Toshi
38435,Yao Shen Ji Zhi Ying Yao Pian,https://myanimelist.net/anime/38435/Yao_Shen_Ji_Zhi_Ying_Yao_Pian
3005,Shadow Skill,https://myanimelist.net/anime/3005/Shadow_Skill
623,Shichinin no Nana,https://myanimelist.net/anime/623/Shichinin_no_Nana
6686,Chinetsu Karte: The Devilish Cherry,https://myanimelist.net/anime/6686/Chinetsu_Karte__The_Devilish_Cherry
11547,Sengoku☆Paradise Kiwami,https://myanimelist.net/anime/11547/Sengoku☆Paradise_Kiwami
3417,Yawaraka Sangokushi Tsukisase!! Ryofuko-chan,https://myanimelist.net/anime/3417/Yawaraka_Sangokushi_Tsukisase_Ryofuko-chan
28869,Kaitou Joker 2nd Season,https://myanimelist.net/anime/28869/Kaitou_Joker_2nd_Season
2875,Chikan Monogatari,https://myanimelist.net/anime/2875/Chikan_Monogatari
34178,Inazuma Eleven: Outer Code,https://myanimelist.net/anime/34178/Inazuma_Eleven__Outer_Code
41372,Senyoku no Sigrdrifa,https://myanimelist.net/anime/41372/Senyoku_no_Sigrdrifa
2445,Maple Colors,https://myanimelist.net/anime/2445/Maple_Colors
10775,SKET Dance: Tettei Bunseki Special,https://myanimelist.net/anime/10775/SKET_Dance__Tettei_Bunseki_Special
34107,Iizuka-senpai x Blazer: Ane Kyun! yori The Animation,https://myanimelist.net/anime/34107/Iizuka-senpai_x_Blazer__Ane_Kyun_yori_The_Animation
3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,https://myanimelist.net/anime/3916/Magical_Witch_Academy__Boku_to_Sensei_no_Magical_Lesson_The_Animation
7540,Kurogane no Linebarrels Specials,https://myanimelist.net/anime/7540/Kurogane_no_Linebarrels_Specials
8111,Last Waltz: Hakudaku Mamire no Natsu Gasshuku,https://myanimelist.net/anime/8111/Last_Waltz__Hakudaku_Mamire_no_Natsu_Gasshuku
2118,Captain Tsubasa: Europe Daikessen,https://myanimelist.net/anime/2118/Captain_Tsubasa__Europe_Daikessen
2558,Wakakusa Monogatari: Nan to Jo-sensei,https://myanimelist.net/anime/2558/Wakakusa_Monogatari__Nan_to_Jo-sensei
35347,Kemono Friends: Bus-teki,https://myanimelist.net/anime/35347/Kemono_Friends__Bus-teki
374,Bannou Bunka Neko-Musume DASH!,https://myanimelist.net/anime/374/Bannou_Bunka_Neko-Musume_DASH
38089,"Okoshiyasu, Chitose-chan",https://myanimelist.net/anime/38089/Okoshiyasu_Chitose-chan
3079,Aoki Ryuusei SPT Layzner,https://myanimelist.net/anime/3079/Aoki_Ryuusei_SPT_Layzner
6743,Utawarerumono OVA Picture Drama,https://myanimelist.net/anime/6743/Utawarerumono_OVA_Picture_Drama
2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,https://myanimelist.net/anime/2393/Doraemon_Movie_24__Nobita_to_Fushigi_Kaze_Tsukai
1443,Sol Bianca,https://myanimelist.net/anime/1443/Sol_Bianca
39846,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO Special,https://myanimelist.net/anime/39846/Kono_Yo_no_Hate_de_Koi_wo_Utau_Shoujo_YU-NO_Special
970,Yokoyama Mitsuteru Sangokushi,https://myanimelist.net/anime/970/Yokoyama_Mitsuteru_Sangokushi
40435,Mo Dao Zu Shi Q,https://myanimelist.net/anime/40435/Mo_Dao_Zu_Shi_Q
5712,Tanoshii Muumin Ikka Bouken Nikki,https://myanimelist.net/anime/5712/Tanoshii_Muumin_Ikka_Bouken_Nikki
10180,Otome Youkai Zakuro Picture Drama,https://myanimelist.net/anime/10180/Otome_Youkai_Zakuro_Picture_Drama
9673,Tegami Bachi: Omakebachi,https://myanimelist.net/anime/9673/Tegami_Bachi__Omakebachi
14629,Starship Troopers: Invasion,https://myanimelist.net/anime/14629/Starship_Troopers__Invasion
10570,Inshitsu Otaku ni Ikareru Kanojo,https://myanimelist.net/anime/10570/Inshitsu_Otaku_ni_Ikareru_Kanojo
13185,Juusen Battle Monsuno,https://myanimelist.net/anime/13185/Juusen_Battle_Monsuno
36686,Hifuu Katsudou Kiroku: The Sealed Esoteric History,https://myanimelist.net/anime/36686/Hifuu_Katsudou_Kiroku__The_Sealed_Esoteric_History
36137,Succubu-ist Story The Animation,https://myanimelist.net/anime/36137/Succubu-ist_Story_The_Animation
2607,Birth,https://myanimelist.net/anime/2607/Birth
